ip,familia,ptr,asn,asn_name,isp,org,cidade,regiao,pais,pais_cc,continente,lat,lon,timezone,datacenter,resolvedor_publico
2001:501:b1f9::30,IPv6,m.gtld-servers.net,AS21313,VeriSign Inc.,VeriSign Inc.,VeriSign Global Registry Services,Reston,Virginia,United States,US,América do Norte,38.9567,-77.3623,America/New_York,não,não
192.42.173.30,IPv4,ac1.nstld.com,AS10515,VeriSign Infrastructure & Operations,VeriSign Infrastructure & Operations,VeriSign Global Registry Services,Reston,Virginia,United States,US,América do Norte,38.9567,-77.3623,America/New_York,sim,não
192.58.128.30,IPv4,j.root-servers.net,AS20431,VeriSign Global Registry Services,VeriSign Global Registry Services,VeriSign Global Registry Services,Reston,Virginia,United States,US,América do Norte,38.9567,-77.3623,America/New_York,sim,não
2001:503:ba3e::2:30,IPv6,a.root-servers.net,AS211369,VeriSign Inc.,VeriSign Inc.,VeriSign Global Registry Services,Reston,Virginia,United States,US,América do Norte,38.9567,-77.3623,America/New_York,sim,não
2001:503:c27::2:30,IPv6,j.root-servers.net,AS22547,VeriSign Global Registry Services,VeriSign Global Registry Services,VeriSign Global Registry Services,Reston,Virginia,United States,US,América do Norte,38.9567,-77.3623,America/New_York,sim,não
199.4.137.1,IPv4,nsext-pch.aedns.ae,AS42,"WoodyNet, Inc.","WoodyNet, Inc.",Packet Clearing House on behalf of .ae Domain Admin (.aeDA),San Francisco,California,United States,US,América do Norte,37.7967,-122.448,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:21,IPv6,ns3.cloudflare.com,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:7e2,IPv6,ns3.cloudflare.com,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:121,IPv6,ns4.cloudflare.com,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:837,IPv6,ns4.cloudflare.com,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:209,IPv6,ns5.cloudflare.com,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:937,IPv6,ns5.cloudflare.com,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:30b,IPv6,ns6.cloudflare.com,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:506,IPv6,ns6.cloudflare.com,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:408,IPv6,ns7.cloudflare.com,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:606,IPv6,ns7.cloudflare.com,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
208.80.154.238,IPv4,ns0.wikimedia.org,AS14907,Wikimedia Foundation Inc.,Wikimedia Foundation Inc.,Wikimedia Foundation Inc,San Francisco,California,United States,US,América do Norte,37.7892,-122.402,America/Los_Angeles,sim,não
2620:0:861:53::1,IPv6,ns0.wikimedia.org,AS14907,Wikimedia Foundation Inc.,Wikimedia Foundation Inc.,Wikimedia Foundation Inc,San Francisco,California,United States,US,América do Norte,37.7892,-122.402,America/Los_Angeles,sim,não
208.80.153.231,IPv4,ns1.wikimedia.org,AS14907,Wikimedia Foundation Inc.,Wikimedia Foundation Inc.,Wikimedia Foundation Inc,San Francisco,California,United States,US,América do Norte,37.7892,-122.402,America/Los_Angeles,sim,não
2620:0:860:53::1,IPv6,ns1.wikimedia.org,AS14907,Wikimedia Foundation Inc.,Wikimedia Foundation Inc.,Wikimedia Foundation Inc,San Francisco,California,United States,US,América do Norte,37.7892,-122.402,America/Los_Angeles,sim,não
160.79.104.10,IPv4,,AS399358,"Anthropic, PBC","Anthropic, PBC","Anthropic, PBC",San Francisco,California,United States,US,América do Norte,37.7901,-122.401,America/Los_Angeles,sim,não
2607:6bc0::10,IPv6,,AS399358,"Anthropic, PBC","Anthropic, PBC","Anthropic, PBC",San Francisco,California,United States,US,América do Norte,37.7901,-122.401,America/Los_Angeles,sim,não
23.185.0.4,IPv4,,AS54113,"Fastly, Inc.","Fastly, Inc.",Pantheon,San Francisco,California,United States,US,América do Norte,37.7922,-122.406,America/Los_Angeles,sim,não
2620:12a:8000::4,IPv6,,AS54113,"Fastly, Inc.","Fastly, Inc.",Pantheon,San Francisco,California,United States,US,América do Norte,37.7922,-122.406,America/Los_Angeles,sim,não
2620:12a:8001::4,IPv6,,AS54113,"Fastly, Inc.","Fastly, Inc.",Pantheon,San Francisco,California,United States,US,América do Norte,37.7922,-122.406,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:89a,IPv6,,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:9d0,IPv6,,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:a80,IPv6,,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
2400:cb00:2049:1::a29f:bba,IPv6,,AS13335,"Cloudflare, Inc.",CLOUDFLARE,"Cloudflare, Inc.",San Francisco,California,United States,US,América do Norte,37.7803,-122.391,America/Los_Angeles,sim,não
170.114.52.2,IPv4,,AS209242,"Cloudflare London, LLC","Cloudflare London, LLC","Zoom Video Communications, Inc",San Jose,California,United States,US,América do Norte,37.3329,-121.895,America/Los_Angeles,sim,não
208.67.222.222,IPv4,dns.opendns.com,AS36692,"Cisco OpenDNS, LLC","Cisco OpenDNS, LLC","Cisco OpenDNS, LLC",San Jose,California,United States,US,América do Norte,37.4084,-121.954,America/Los_Angeles,sim,sim
208.67.220.220,IPv4,dns.sse.cisco.com,AS36692,"Cisco OpenDNS, LLC","Cisco OpenDNS, LLC","Cisco OpenDNS, LLC",San Jose,California,United States,US,América do Norte,37.4084,-121.954,America/Los_Angeles,sim,sim
2620:119:35::35,IPv6,dns.sse.cisco.com,AS36692,"Cisco OpenDNS, LLC","Cisco OpenDNS, LLC","Cisco OpenDNS, LLC",San Jose,California,United States,US,América do Norte,37.4084,-121.954,America/Los_Angeles,não,sim
146.112.62.105,IPv4,opendns.com,AS36692,"Cisco OpenDNS, LLC","Cisco OpenDNS, LLC",Cisco OpenDNS LLC,San Jose,California,United States,US,América do Norte,37.4073,-121.939,America/Los_Angeles,sim,não
74.123.224.40,IPv4,ua-in1.na.kolo.net,AS18865,Intuix LLC,Intuix LLC,Intuix LLC,Santa Clara,California,United States,US,América do Norte,37.3541,-121.955,America/Los_Angeles,não,não
2604:ee00:0:101::40,IPv6,in1.ns.ua,AS18865,Intuix LLC,Intuix LLC,Intuix LLC,Santa Clara,California,United States,US,América do Norte,37.3541,-121.955,America/Los_Angeles,não,não
147.28.0.39,IPv4,rip.psg.com,AS3130,RGnet OU,RGnet OU,RGnet Westin,Seattle,Washington,United States,US,América do Norte,47.6109,-122.3303,America/Los_Angeles,não,não
199.254.48.1,IPv4,B0.INFO.AFILIAS-NST.ORG,AS12041,"Afilias, Inc.","Afilias, Inc.","Afilias, Inc",Seattle,Washington,United States,US,América do Norte,47.6061,-122.333,America/Los_Angeles,sim,não
2600:9000:5306:ab00::1,IPv6,ns-1707.awsdns-21.co.uk,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5301:800::1,IPv6,ns-264.awsdns-33.com,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5302:900::1,IPv6,ns-521.awsdns-01.net,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5300:6a00::1,IPv6,ns-106.awsdns-13.com,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5307:4400::1,IPv6,ns-1860.awsdns-40.co.uk,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5303:8900::1,IPv6,ns-905.awsdns-49.net,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:2618:2000:1c:a813:8500:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:2618:4e00:1c:a813:8500:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:2618:8800:1c:a813:8500:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:2618:8e00:1c:a813:8500:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:2618:9400:1c:a813:8500:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:2618:bc00:1c:a813:8500:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:2618:d600:1c:a813:8500:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:2618:f000:1c:a813:8500:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
129.134.31.12,IPv4,b.ns.facebook.com,AS32934,"Facebook, Inc.","Facebook, Inc.","Facebook, Inc.",Seattle,Washington,United States,US,América do Norte,47.6061,-122.333,America/Los_Angeles,sim,não
2600:9000:5301:a500::1,IPv6,ns-421.awsdns-52.com,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5302:800::1,IPv6,ns-520.awsdns-01.net,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5307:c000::1,IPv6,ns-1984.awsdns-56.co.uk,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5302:9300::1,IPv6,ns-659.awsdns-18.net,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5300:5100::1,IPv6,ns-81.awsdns-10.com,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5306:ec00::1,IPv6,ns-1772.awsdns-29.co.uk,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5301:8300::1,IPv6,ns-387.awsdns-48.com,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5303:7800::1,IPv6,ns-888.awsdns-47.net,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5300:8900::1,IPv6,ns-137.awsdns-17.com,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5307:a300::1,IPv6,ns-1955.awsdns-52.co.uk,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5303:9700::1,IPv6,ns-919.awsdns-50.net,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:247e:4000:17:b174:6d00:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:247e:7800:17:b174:6d00:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:247e:7c00:17:b174:6d00:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:247e:800:17:b174:6d00:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:247e:ac00:17:b174:6d00:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:247e:ae00:17:b174:6d00:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:247e:e600:17:b174:6d00:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:247e:fc00:17:b174:6d00:93a1,IPv6,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS CloudFront (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5307:fe00::1,IPv6,ns-2046.awsdns-63.co.uk,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5301:e400::1,IPv6,ns-484.awsdns-60.com,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5303:d500::1,IPv6,ns-981.awsdns-58.net,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5307:bd00::1,IPv6,ns-1981.awsdns-55.co.uk,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5300:cf00::1,IPv6,ns-207.awsdns-25.com,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5302:3800::1,IPv6,ns-568.awsdns-07.net,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5307:2400::1,IPv6,ns-1828.awsdns-36.co.uk,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5301:5500::1,IPv6,ns-341.awsdns-42.com,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5302:8d00::1,IPv6,ns-653.awsdns-17.net,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5306:2100::1,IPv6,ns-1569.awsdns-04.co.uk,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
2600:9000:5301:5400::1,IPv6,ns-340.awsdns-42.com,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",AWS Route 53 (GLOBAL),Seattle,Washington,United States,US,América do Norte,47.6157,-122.336,America/Los_Angeles,sim,não
